event_row_id,parent_event_id,hierarchy_level,asset_id,asset_name,parent_asset_id,plant_id,hub_id,block_id,event_type,root_cause,severity,start_time,end_time,forecast_start_time,actual_start_time,capacity_mw,max_loss_mw,possible_power_before_mw,actual_power_during_mw,event_probability_pct,detection_status,visual_status,tooltip,operator_summary,recommended_action,drilldown_key
EVH_00036_PAV_S3_B02,EVH_00036,block,PAV_S3_B02,Hub 3 Block 2,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B02,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2022-01-05T15:20:00,2022-01-05T17:10:00,2022-01-05T15:00:00,2022-01-05T15:35:00,50,11.07,39.0,27.93,86,DETECTED,WATCH,PAV_S3_B02: cloud_ramp_up_after_cloud_clearance | loss 11.1 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B02
EVH_00036_PAV_S3_B03,EVH_00036,block,PAV_S3_B03,Hub 3 Block 3,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B03,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2022-01-05T15:20:00,2022-01-05T17:10:00,2022-01-05T15:00:00,2022-01-05T15:35:00,50,10.39,39.0,28.61,86,DETECTED,WATCH,PAV_S3_B03: cloud_ramp_up_after_cloud_clearance | loss 10.4 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B03
EVH_00036_PAV_S3_B04,EVH_00036,block,PAV_S3_B04,Hub 3 Block 4,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B04,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2022-01-05T15:20:00,2022-01-05T17:10:00,2022-01-05T15:00:00,2022-01-05T15:35:00,50,10.11,39.0,28.89,86,DETECTED,WATCH,PAV_S3_B04: cloud_ramp_up_after_cloud_clearance | loss 10.1 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B04
EVH_00036_PAV_HUB_3,EVH_00036,hub,PAV_HUB_3,Hub / Segment 3,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2022-01-05T15:20:00,2022-01-05T17:10:00,2022-01-05T15:00:00,2022-01-05T15:35:00,250,35.47,195.0,159.53,86,DETECTED,WATCH,PAV_HUB_3: cloud_ramp_up_after_cloud_clearance | loss 35.5 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_HUB_3
EVH_00036_SOL_PAVAGADA,EVH_00036,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2022-01-05T15:20:00,2022-01-05T17:10:00,2022-01-05T15:00:00,2022-01-05T15:35:00,2050,45.18,1517.0,1471.82,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_up_after_cloud_clearance | loss 45.2 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,SOL_PAVAGADA
EVH_00036_GRID_PAVAGADA_220KV,EVH_00036,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2022-01-05T15:20:00,2022-01-05T17:10:00,2022-01-05T15:00:00,2022-01-05T15:35:00,2050,44.28,1517.0,1472.72,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_up_after_cloud_clearance | loss 44.3 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,GRID_PAVAGADA_220KV
EVH_00037_PAV_S6_B01,EVH_00037,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,cloud_ramp_down,weather,WATCH,2022-03-09T14:55:00,2022-03-09T16:35:00,2022-03-09T14:35:00,2022-03-09T15:05:00,50,11.69,39.0,27.31,86,DETECTED,WATCH,PAV_S6_B01: cloud_ramp_down | loss 11.7 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00037_PAV_S6_B02,EVH_00037,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,cloud_ramp_down,weather,WATCH,2022-03-09T14:55:00,2022-03-09T16:35:00,2022-03-09T14:35:00,2022-03-09T15:05:00,50,11.99,39.0,27.01,86,DETECTED,WATCH,PAV_S6_B02: cloud_ramp_down | loss 12.0 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00037_PAV_S6_B03,EVH_00037,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,cloud_ramp_down,weather,WATCH,2022-03-09T14:55:00,2022-03-09T16:35:00,2022-03-09T14:35:00,2022-03-09T15:05:00,50,12.87,39.0,26.13,86,DETECTED,WATCH,PAV_S6_B03: cloud_ramp_down | loss 12.9 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00037_PAV_HUB_6,EVH_00037,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2022-03-09T14:55:00,2022-03-09T16:35:00,2022-03-09T14:35:00,2022-03-09T15:05:00,250,43.11,195.0,151.89,86,DETECTED,WATCH,PAV_HUB_6: cloud_ramp_down | loss 43.1 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6
EVH_00037_SOL_PAVAGADA,EVH_00037,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2022-03-09T14:55:00,2022-03-09T16:35:00,2022-03-09T14:35:00,2022-03-09T15:05:00,2050,59.22,1517.0,1457.78,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_down | loss 59.2 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,SOL_PAVAGADA
EVH_00037_GRID_PAVAGADA_220KV,EVH_00037,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2022-03-09T14:55:00,2022-03-09T16:35:00,2022-03-09T14:35:00,2022-03-09T15:05:00,2050,58.04,1517.0,1458.96,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_down | loss 58.0 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,GRID_PAVAGADA_220KV
EVH_00038_PAV_S6_B01,EVH_00038,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,grid_curtailment_plateau,grid_constraint,ALERT,2022-05-14T12:45:00,2022-05-14T16:45:00,2022-05-14T12:30:00,2022-05-14T12:45:00,50,16.22,39.0,22.78,93,DETECTED,ALERT,PAV_S6_B01: grid_curtailment_plateau | loss 16.2 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B01
EVH_00038_PAV_S6_B02,EVH_00038,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,grid_curtailment_plateau,grid_constraint,ALERT,2022-05-14T12:45:00,2022-05-14T16:45:00,2022-05-14T12:30:00,2022-05-14T12:45:00,50,16.49,39.0,22.51,93,DETECTED,ALERT,PAV_S6_B02: grid_curtailment_plateau | loss 16.5 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B02
EVH_00038_PAV_S6_B03,EVH_00038,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,grid_curtailment_plateau,grid_constraint,ALERT,2022-05-14T12:45:00,2022-05-14T16:45:00,2022-05-14T12:30:00,2022-05-14T12:45:00,50,18.75,39.0,20.25,93,DETECTED,ALERT,PAV_S6_B03: grid_curtailment_plateau | loss 18.8 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B03
EVH_00038_PAV_S6_B04,EVH_00038,block,PAV_S6_B04,Hub 6 Block 4,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B04,grid_curtailment_plateau,grid_constraint,ALERT,2022-05-14T12:45:00,2022-05-14T16:45:00,2022-05-14T12:30:00,2022-05-14T12:45:00,50,18.65,39.0,20.35,93,DETECTED,ALERT,PAV_S6_B04: grid_curtailment_plateau | loss 18.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B04
EVH_00038_PAV_HUB_6,EVH_00038,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2022-05-14T12:45:00,2022-05-14T16:45:00,2022-05-14T12:30:00,2022-05-14T12:45:00,250,75.8,195.0,119.2,93,DETECTED,ALERT,PAV_HUB_6: grid_curtailment_plateau | loss 75.8 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_HUB_6
EVH_00038_SOL_PAVAGADA,EVH_00038,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2022-05-14T12:45:00,2022-05-14T16:45:00,2022-05-14T12:30:00,2022-05-14T12:45:00,2050,101.93,1517.0,1415.07,93,DETECTED,ALERT,SOL_PAVAGADA: grid_curtailment_plateau | loss 101.9 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,SOL_PAVAGADA
EVH_00038_GRID_PAVAGADA_220KV,EVH_00038,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2022-05-14T12:45:00,2022-05-14T16:45:00,2022-05-14T12:30:00,2022-05-14T12:45:00,2050,99.89,1517.0,1417.11,93,DETECTED,ALERT,GRID_PAVAGADA_220KV: grid_curtailment_plateau | loss 99.9 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,GRID_PAVAGADA_220KV
EVH_00039_PAV_S2_B01,EVH_00039,block,PAV_S2_B01,Hub 2 Block 1,PAV_HUB_2,SOL_PAVAGADA,PAV_HUB_2,PAV_S2_B01,scada_stale_signal,data_quality,ALERT,2022-08-18T15:00:00,2022-08-18T16:25:00,2022-08-18T14:55:00,2022-08-18T15:00:00,50,0.0,39.0,39.0,78,DETECTED,ALERT,PAV_S2_B01: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_S2_B01
EVH_00039_PAV_HUB_2,EVH_00039,hub,PAV_HUB_2,Hub / Segment 2,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2022-08-18T15:00:00,2022-08-18T16:25:00,2022-08-18T14:55:00,2022-08-18T15:00:00,250,0.0,195.0,195.0,78,DETECTED,ALERT,PAV_HUB_2: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_HUB_2
EVH_00039_SOL_PAVAGADA,EVH_00039,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2022-08-18T15:00:00,2022-08-18T16:25:00,2022-08-18T14:55:00,2022-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,SOL_PAVAGADA: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,SOL_PAVAGADA
EVH_00039_GRID_PAVAGADA_220KV,EVH_00039,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2022-08-18T15:00:00,2022-08-18T16:25:00,2022-08-18T14:55:00,2022-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,GRID_PAVAGADA_220KV: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,GRID_PAVAGADA_220KV
EVH_00040_PAV_S4_B05,EVH_00040,block,PAV_S4_B05,Hub 4 Block 5,PAV_HUB_4,SOL_PAVAGADA,PAV_HUB_4,PAV_S4_B05,inverter_group_derating,equipment,WATCH,2022-10-22T10:30:00,2022-10-22T14:30:00,2022-10-22T10:25:00,2022-10-22T10:30:00,50,7.83,39.0,31.17,81,DETECTED,WATCH,PAV_S4_B05: inverter_group_derating | loss 7.8 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_S4_B05
EVH_00040_PAV_HUB_4,EVH_00040,hub,PAV_HUB_4,Hub / Segment 4,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2022-10-22T10:30:00,2022-10-22T14:30:00,2022-10-22T10:25:00,2022-10-22T10:30:00,250,9.22,195.0,185.78,81,DETECTED,WATCH,PAV_HUB_4: inverter_group_derating | loss 9.2 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_HUB_4
EVH_00040_SOL_PAVAGADA,EVH_00040,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2022-10-22T10:30:00,2022-10-22T14:30:00,2022-10-22T10:25:00,2022-10-22T10:30:00,2050,11.1,1517.0,1505.9,81,DETECTED,WATCH,SOL_PAVAGADA: inverter_group_derating | loss 11.1 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,SOL_PAVAGADA
EVH_00040_GRID_PAVAGADA_220KV,EVH_00040,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2022-10-22T10:30:00,2022-10-22T14:30:00,2022-10-22T10:25:00,2022-10-22T10:30:00,2050,10.88,1517.0,1506.12,81,DETECTED,WATCH,GRID_PAVAGADA_220KV: inverter_group_derating | loss 10.9 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,GRID_PAVAGADA_220KV
EVH_00041_PAV_S3_B02,EVH_00041,block,PAV_S3_B02,Hub 3 Block 2,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B02,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2023-01-05T15:20:00,2023-01-05T17:10:00,2023-01-05T15:00:00,2023-01-05T15:35:00,50,10.23,39.0,28.77,86,DETECTED,WATCH,PAV_S3_B02: cloud_ramp_up_after_cloud_clearance | loss 10.2 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B02
EVH_00041_PAV_S3_B03,EVH_00041,block,PAV_S3_B03,Hub 3 Block 3,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B03,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2023-01-05T15:20:00,2023-01-05T17:10:00,2023-01-05T15:00:00,2023-01-05T15:35:00,50,10.86,39.0,28.14,86,DETECTED,WATCH,PAV_S3_B03: cloud_ramp_up_after_cloud_clearance | loss 10.9 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B03
EVH_00041_PAV_S3_B04,EVH_00041,block,PAV_S3_B04,Hub 3 Block 4,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B04,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2023-01-05T15:20:00,2023-01-05T17:10:00,2023-01-05T15:00:00,2023-01-05T15:35:00,50,10.49,39.0,28.51,86,DETECTED,WATCH,PAV_S3_B04: cloud_ramp_up_after_cloud_clearance | loss 10.5 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B04
EVH_00041_PAV_HUB_3,EVH_00041,hub,PAV_HUB_3,Hub / Segment 3,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2023-01-05T15:20:00,2023-01-05T17:10:00,2023-01-05T15:00:00,2023-01-05T15:35:00,250,36.67,195.0,158.33,86,DETECTED,WATCH,PAV_HUB_3: cloud_ramp_up_after_cloud_clearance | loss 36.7 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_HUB_3
EVH_00041_SOL_PAVAGADA,EVH_00041,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2023-01-05T15:20:00,2023-01-05T17:10:00,2023-01-05T15:00:00,2023-01-05T15:35:00,2050,48.47,1517.0,1468.53,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_up_after_cloud_clearance | loss 48.5 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,SOL_PAVAGADA
EVH_00041_GRID_PAVAGADA_220KV,EVH_00041,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2023-01-05T15:20:00,2023-01-05T17:10:00,2023-01-05T15:00:00,2023-01-05T15:35:00,2050,47.5,1517.0,1469.5,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_up_after_cloud_clearance | loss 47.5 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,GRID_PAVAGADA_220KV
EVH_00042_PAV_S6_B01,EVH_00042,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,cloud_ramp_down,weather,WATCH,2023-03-09T14:55:00,2023-03-09T16:35:00,2023-03-09T14:35:00,2023-03-09T15:05:00,50,11.07,39.0,27.93,86,DETECTED,WATCH,PAV_S6_B01: cloud_ramp_down | loss 11.1 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00042_PAV_S6_B02,EVH_00042,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,cloud_ramp_down,weather,WATCH,2023-03-09T14:55:00,2023-03-09T16:35:00,2023-03-09T14:35:00,2023-03-09T15:05:00,50,11.22,39.0,27.78,86,DETECTED,WATCH,PAV_S6_B02: cloud_ramp_down | loss 11.2 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00042_PAV_S6_B03,EVH_00042,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,cloud_ramp_down,weather,WATCH,2023-03-09T14:55:00,2023-03-09T16:35:00,2023-03-09T14:35:00,2023-03-09T15:05:00,50,10.95,39.0,28.05,86,DETECTED,WATCH,PAV_S6_B03: cloud_ramp_down | loss 10.9 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00042_PAV_HUB_6,EVH_00042,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2023-03-09T14:55:00,2023-03-09T16:35:00,2023-03-09T14:35:00,2023-03-09T15:05:00,250,39.68,195.0,155.32,86,DETECTED,WATCH,PAV_HUB_6: cloud_ramp_down | loss 39.7 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6
EVH_00042_SOL_PAVAGADA,EVH_00042,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2023-03-09T14:55:00,2023-03-09T16:35:00,2023-03-09T14:35:00,2023-03-09T15:05:00,2050,48.04,1517.0,1468.96,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_down | loss 48.0 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,SOL_PAVAGADA
EVH_00042_GRID_PAVAGADA_220KV,EVH_00042,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2023-03-09T14:55:00,2023-03-09T16:35:00,2023-03-09T14:35:00,2023-03-09T15:05:00,2050,47.08,1517.0,1469.92,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_down | loss 47.1 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,GRID_PAVAGADA_220KV
EVH_00043_PAV_S6_B01,EVH_00043,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,grid_curtailment_plateau,grid_constraint,ALERT,2023-05-14T12:45:00,2023-05-14T16:45:00,2023-05-14T12:30:00,2023-05-14T12:45:00,50,16.36,39.0,22.64,93,DETECTED,ALERT,PAV_S6_B01: grid_curtailment_plateau | loss 16.4 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B01
EVH_00043_PAV_S6_B02,EVH_00043,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,grid_curtailment_plateau,grid_constraint,ALERT,2023-05-14T12:45:00,2023-05-14T16:45:00,2023-05-14T12:30:00,2023-05-14T12:45:00,50,16.78,39.0,22.22,93,DETECTED,ALERT,PAV_S6_B02: grid_curtailment_plateau | loss 16.8 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B02
EVH_00043_PAV_S6_B03,EVH_00043,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,grid_curtailment_plateau,grid_constraint,ALERT,2023-05-14T12:45:00,2023-05-14T16:45:00,2023-05-14T12:30:00,2023-05-14T12:45:00,50,17.27,39.0,21.73,93,DETECTED,ALERT,PAV_S6_B03: grid_curtailment_plateau | loss 17.3 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B03
EVH_00043_PAV_S6_B04,EVH_00043,block,PAV_S6_B04,Hub 6 Block 4,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B04,grid_curtailment_plateau,grid_constraint,ALERT,2023-05-14T12:45:00,2023-05-14T16:45:00,2023-05-14T12:30:00,2023-05-14T12:45:00,50,16.31,39.0,22.69,93,DETECTED,ALERT,PAV_S6_B04: grid_curtailment_plateau | loss 16.3 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B04
EVH_00043_PAV_HUB_6,EVH_00043,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2023-05-14T12:45:00,2023-05-14T16:45:00,2023-05-14T12:30:00,2023-05-14T12:45:00,250,77.12,195.0,117.88,93,DETECTED,ALERT,PAV_HUB_6: grid_curtailment_plateau | loss 77.1 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_HUB_6
EVH_00043_SOL_PAVAGADA,EVH_00043,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2023-05-14T12:45:00,2023-05-14T16:45:00,2023-05-14T12:30:00,2023-05-14T12:45:00,2050,98.46,1517.0,1418.54,93,DETECTED,ALERT,SOL_PAVAGADA: grid_curtailment_plateau | loss 98.5 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,SOL_PAVAGADA
EVH_00043_GRID_PAVAGADA_220KV,EVH_00043,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2023-05-14T12:45:00,2023-05-14T16:45:00,2023-05-14T12:30:00,2023-05-14T12:45:00,2050,96.49,1517.0,1420.51,93,DETECTED,ALERT,GRID_PAVAGADA_220KV: grid_curtailment_plateau | loss 96.5 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,GRID_PAVAGADA_220KV
EVH_00044_PAV_S2_B01,EVH_00044,block,PAV_S2_B01,Hub 2 Block 1,PAV_HUB_2,SOL_PAVAGADA,PAV_HUB_2,PAV_S2_B01,scada_stale_signal,data_quality,ALERT,2023-08-18T15:00:00,2023-08-18T16:25:00,2023-08-18T14:55:00,2023-08-18T15:00:00,50,0.0,39.0,39.0,78,DETECTED,ALERT,PAV_S2_B01: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_S2_B01
